Date,entireTweets,
2020-04-14 23:00:03,"que susceptibles JAJAJAJJA por escribir saqueo en un tuit, QUE ENCIMA NO TUVO REPERCUSIÓN, le abrieron una causa penal, la hija de puta de Cristina “SAQUEO” toda la argentina y esta libre, dejen de joder, es tuiter man",
2020-04-14 22:59:50,Insultar publicamente a un periodista sí. Hacer un chiste no? #saqueo #saqueamelafelpuda,
2020-04-14 22:59:12,Detuvieron a un joven y le iniciaron una causa por tuitear sobre un saqueopor BAE Negocios  https://t.co/oMrvlHGiiI,
2020-04-14 22:58:50,"Si escribís la palabra Saqueo te abren una causa judicial en este. Metan en cana a chorros, violadores, narcos, etc. Así vamos bien en este país",
2020-04-14 22:58:45,"Cuando esto lo hacía Bullrich lo repudié por ser una práctica fascista, hoy lo hace Frederic y lo repudio.Basta de ciberpatrullaje estúpido a les ciudadanos/as.Ministra ocúpese de perseguir a los narcos https://t.co/830TRdw16D",
2020-04-14 22:58:22,#Saqueo tuve yo en la heladera de mi casa!,
2020-04-14 22:58:21,"Man se fueron re a la mierda con el pibe saqueo jaja""Ciber Patrulleros"" chupenme la verga",
2020-04-14 22:57:56,"Saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueoSaqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo saqueo ABRAN CAUSAS A QUIEN DE VERDAD LO MERECE, BANDA INOPERANTES",
2020-04-14 22:57:51,"che q onda los que no cobramos el bono de 10 mil pesos, sigue en pie lo del saqueo no?&gt;&gt;&gt;&gt; te venden una libre expresión y le arman una causa judicial por un chiste jsjsjs y dsp le dan prision domiciliaria a ex funcionarios y a presos, tomatela. Este país se va a la mierda https://t.co/2vwNsNOQs8",
2020-04-14 22:57:31,"Le abrieron una causa judicial a este chico por este tuit que dice “SAQUEO”, por que no se preocupan en agarrar a asesinos, femicidad, violadores mejor?? https://t.co/xZKoLu5kvI",
2020-04-14 22:57:04,Muchos jóvenes no lo sufrieron pero al GRAN ESTADISTA y padre de la DEMOCRACIA Raúl Alfonsin sufrió la odiosa palabra prohibida #saqueo organizado por el peronismo para derrocar a su gobierno... https://t.co/X69dsOOuGT,
2020-04-14 22:56:55,Ya lo sabes marge el saque no lo es todo en el saqueo,
2020-04-14 22:56:48,Dicen que si escribís la palabra SAQUEO el ciberpatrullaje acciona su mecanismo coercitivo. SAQUEO es lo que hacen los políticos y todos los parásitos del Estado que están leyendo lo que opinamos en forma libre. Les preocupa más un tweet que toda la delincuencia real del país.,
2020-04-14 22:56:47,"DIOS QUE SENSIBLES SON LOS MEDIOS, CADA PELOTUDO SE OFENDE POR CUALQUIER COSA VIEJOS CHOTOS BOOMERS #SAQUEO https://t.co/YKeg83J69v",
2020-04-14 22:56:32,"Vi el twitt del flaco del saqueo... Por contexto se entiende que es un flor de pelotudo, no creo que dé para armar una causa.Del lado piola de la argumentación, porque salvo que tenga miles de seguidores en su ciudad o sea referente de alguna organización no es instigación.",
2020-04-14 22:56:23,"El gobierno odia la competencia !!Por eso se ponen nerviosos con la palabra SAQUEO , son hábiles SAQUEADORES IMPOSITIVOS #SAQUEO IMPOSITIVO #SAQUEO DE SOBREPRECIOS",
2020-04-14 22:56:09,"Por decir la palabra #saqueo en broma te quieren dar 6 años en cana, pero por robarte todo un PBI te dejan ser vicepresidente... Argentina, no lo entenderías",
2020-04-14 22:55:52,Chicos hasta aquí llego ni amor y mi humor si ya no puedo escribir saqueo.¿Cuál será la próxima palabra prohibida?Empiezo yo👇Planero,
2020-04-14 22:55:10,"Si SAQUEO mi heladera, tambien @SabinaFrederic se zarpa? Que onda? Al final, la Bullrich tenía razón con esta mujer q se debiera dedicar a trabajar en un MUSEO. @alferdez @PatoBullrich @edufeiok",
2020-04-14 22:55:06,Saqueo es que las patronales que vienen haciendo fortunas hace años hoy utilicen a sus trabajadores como material descartable #NiDespidosNiRebajasSalariales,
2020-04-14 22:55:06,@Agus__palacios ahora bajaron #saqueo,
2020-04-14 22:54:54,#TwitterComunista Dan asco sensurando el TT de saqueo ¡Estamos en democracia! 👏🏻,
2020-04-14 22:54:20,"Sigue el saqueo de la oligarquía estatal política, con pocos o ningún gesto. Sueldos de medio palo por mes, mientras a los laburantes, pymes y prof le tiran 10mil pe y los ponen presos en su casa. INJUSTICIA#TwitterComunista #NiDespidosNiRebajasSalariales #estallaeldolar",
2020-04-14 22:54:17,RT @AlanLongy: La ministra Frederic parece querer seguir el mismo penoso camino de su antecesora Bullrich.Le abrieron una causa penal a u…,
2020-04-14 22:54:16,Les jode que diga saqueo para hacer un chiste pero cuando ellos usan a las organizaciones sociales para desgastar gobiernos amenazando con #SAQUEO hay que fumarsela no?,
2020-04-14 22:53:47,"@Pituko11 @juliaquetglas2 Me parece perfecto y no es ningún gil. Lee el Twit que puso.. No es sólo la palabra saqueo es la ""incitación """,
2020-04-14 22:53:40,Ciberpatrullaje en Argentina: ¿censura o control?https://t.co/lxJ1ne8pp8 (video)#NiDespidosNiRebajasSalariales #TwitterCensura #TwitterComunista #saqueo #EstallaElDólar,
2020-04-14 22:53:38,#TwitterComunista este Gobierno es un #Saqueo,
2020-04-14 22:53:25,"Saqueo en tendencias jsjaj, Argentina señores",
2020-04-14 22:53:14,"Alberto ya es peronista. Persigue pibes que tuitean saqueo, manda a callar opositores y tiene una SS comandada por Garbarz. Sólo le falta el traje de milico y el bigotito de Hitler.",
2020-04-14 22:53:13,Saqueó saqueo https://t.co/gNX8V8goc6,
2020-04-14 22:52:42,"Twitteas saqueo y te mandan una notificación policial, viejo si van a hacer ciberpatrullaje almenos pongan a alguien que  entienda el humor de twitter gobierno del orto",
2020-04-14 22:52:07,"@DanannRock Como pasa la palabra Saqueo de ser primero en tendencia, a desaparecer del radar en 5 minutos?",
2020-04-14 22:51:54,"Buena idea: en solidaridad con el pibe y para enloquecer a Ciber Patrullaje todes deberíamos tuitear la palabra saqueo. Por ejemplo, ""Lo del FMI fue saqueo planificado y vos no lo denunciaste, fiscalía."" https://t.co/1hq3bKVFfk",
2020-04-14 22:51:17,"Además de la palabra SAQUEO, ¿Me podrían decir que otras están prohibidas en este #TwitterComunista?...🤔",
2020-04-14 22:51:11,"Exactamente lo mismo corre para el pibe que metieron preso hoy por un tuit en el que ""arengaba"" a un saqueo porque no le habían asignado el pago único de los $10.000.Lo que está mal, está mal siempre. https://t.co/shY2qCuBnq",
2020-04-14 22:50:16,Voy a hacer un saqueo a mi heladera.,
2020-04-14 22:50:11,"Los que no entramos al seguro todavía, sale saqueo está semana? Respondan.",
2020-04-14 22:49:14,@porquetendencia Pero sigue lo del saqueo o no?,
2020-04-14 22:48:58,El Saqueo lo tenemos con los políticos que no se bajan el sueldo!!!!!#Saqueo,
2020-04-14 22:48:25,"Te pegaste un saqueo no, kichi?",
2020-04-14 22:48:24,Las malas políticas económicas y el #SAQUEO por parte del Estado a los sectores productivos genera un malestar y una desconfianza tan grande que los pocos que pueden ahorrar traten de proteger sus inversiones y ahorros y por eso #EstallaElDolar.#politicosbajenseelsueldo https://t.co/fbIIGAH46Y,
2020-04-14 22:48:08,Si es TT SAQUEO ;  es señal de que saben que con las medidas del gobierno exacerba los ánimos y solo piensan en ajustes e impuestos.Nos llevan al límite,
2020-04-14 22:47:59,Saqueó total. 🤣🤣🤣🤣 https://t.co/XO96jGbUKH,
2020-04-14 22:47:38,"Oficialmente podemos decir ""Fernández vos sos la dictadura"" y todo por meter preso a un pibe que escribió saqueo. Pero no es ciberespionaje, che.",
2020-04-14 22:47:13,EXPLOTA EL 🔥✌Se le paro de manos el lole Reutemann a Porota x el saqueo del impuesto a la riqueza propuesto x Maximo Kirchner#EstallaElDolar https://t.co/kruhl3ab8n,
2020-04-14 22:46:59,"Claro que si, saqueo. Tú sabes que el saqueo no es todo en el saqueo https://t.co/7MwFAsgcHZ",
2020-04-14 22:46:53,- No podes decir saqueo en Twitter porque te mandan a la federal!- Cómo que no puedo decir saqueo en Twitter porque me mandan a la federal?- No! No puede!- Saqueo! Saqueo! Saqueo! Saqueo! Saqueo!#ciberpatrullaje https://t.co/VbmPJB1zDj,
2020-04-14 22:46:53,no hay que escribir  SAQUEO? https://t.co/LoaQWzxH1q,
2020-04-14 22:46:40,Che los q no cobramos el bono de 10mil pesos nos apuntamos para el saqueo,
2020-04-14 22:46:22,"Cibertips: si en vez de saqueo dicen ""hambre"" no los jode nadie.",
2020-04-14 22:46:15,"RT @AlejoHubbio: @mis2centavos Claro que sí, saqueo, tu sabes que el saqueo no es todo en el saqueo https://t.co/ELjzg8jTZz",
2020-04-14 22:45:53,RT @LitvinAnibal: El saqueo no sé.Pero el asqueo ya ha sobrepasado todos los límites,
2020-04-14 22:45:47,"Con el saqueo a nuestro ingresos y sueldos que nos hacen por la cantidad de impuestos, tasas y retenciones este gobierno solidario lo utiliza para controlarnos, ya pedimos permiso para salir y ahora también para ver qué ponemos en las redes sociales... pero #PatrullameLaChota",
2020-04-14 22:45:28,RT @terko2013: Cuando van presos los del saqueo PRO?,
2020-04-14 22:45:03,"“Che que onda los que no cobramos el bono de 10 mil pesos, sigue en pie lo del saqueo no?”, había escrito el 7 de abril.La vergonzosa persecución a tuiterxs de Patricia Bullrich debería haber terminado el 9 de diciembre. Ni siquiera sirve para prevenir delitos reales.",
2020-04-14 22:45:03,"#CadaMañana, de Marcelo Longobardi - 14/04/20 • Actualidad En Foco vía @riddlyrabbit y @jmortiz77 https://t.co/Lt4bJg87XY #EstallaElDolar #TrollsLasPelotas #TwitterComunista #justiciaporfernando SAQUEO Kiko Reutemann Viviana Canosa Valdés #FelizCumpleHomofobica #FeinmannEnA24",
2020-04-14 22:44:53,"claro que si saqueo, tu sabes que el saqueo no es todo en el saqueo",
2020-04-14 22:44:42,Lo que el saqueo se llevó. https://t.co/1jnNiOknTo,
2020-04-14 22:44:42,@porquetendencia SAQUEO,
2020-04-14 22:43:32,Ellos se dan cuenta que al querer evitar la palabra  son los primeros en agitar el fantasma del saqueo?,
2020-04-14 22:43:32,"Una causa de ""intimidación pública"" por un tweet en joda que se quejaba de no haber recibido los $10.000 de Anses y que mencionaba la palabra saqueo. El problema del ""ciberpatrullaje"" -y que de él puedan surgir imputaciones- no es cómo se administra, si no su misma existencia. https://t.co/Oj5JvDGQHH",
2020-04-14 22:43:30,RT @CADHconsultas: Expresamos nuestra preocupación https://t.co/viKuIgkha9,
2020-04-14 22:43:17,!Esto era práctica de Macri-Bullrich! NO DEBE SUCEDER NUNCA MÁS EN ESTE GOBIERNO @alferdez Le abren una causa a un joven por twittear la palabra saqueo https://t.co/f7yXPofwCi,
2020-04-14 22:42:52,"NO puede haber abusos policiales en las calles, ni persecución judicial por hacer bromas en las redes.Kevin, de 21 años, fue denunciado penalmente por escribir un chiste en Twitter sobre los saqueos.https://t.co/hXLk3R8uSC",
2020-04-14 22:42:26,Con medidas sovieticas ahora en pleno #CoronavirusArgentina Ciberpatrullaje: le abren una causa a un joven por twittear la palabra saqueo https://t.co/to60tuXh6p,
2020-04-14 22:41:57,RT @CarlosGamboni5: Como el asunto es irritante por naturaleza digamos una sola cosa sobre cyberpatrullaje: la verosimilitud de la hipotéti…,
2020-04-14 22:41:53,el #saqueo son ellos .,
2020-04-14 22:41:12,#saqueo tienen el dolar a 114 y se escandalizan por la palabra SAQUEO ajjajajajaajajajajjaajajajaj NO TIENE REMATE este gobierno de mierda!,
2020-04-14 22:40:42,#Saqueo estatal. https://t.co/wknW9VSxHJ,
2020-04-14 22:39:53,"@PabloEmanuelOv1 No me gustó que metieran en cana al pibe, pero el tuit no dice saqueo . Dice ""sigue en pie lo del saqueo"" . Lo que puede interpretarse como ""nos siguen afanando"" , o como ""a qué hora nos juntamos a saquear"".   No conozco la causa.",
2020-04-14 22:39:39,#saqueo los que saquearon a más no poder el país llevando bolsos de verdes hasta en avión patrullan con el SAQUEO AJAJAJAJAJAJAJAJAJAJAJJAJAAJJAJAJJAJAAJAJ vayan al surrrr!!!,
2020-04-14 22:39:26,Encima nada mas peronista que un buen saqueo. https://t.co/53uytjwsoH,
2020-04-14 22:39:12,cumplan la cuarentena y dejen de incitar al saqueo... de todas formas ya es el fin del mundo.,
2020-04-14 22:39:01,RT @guansitx_: che que onda los que no cobramos los 10 mil pesos sigue en pie lo del saqueo? *lo meten preso*,
2020-04-14 22:38:40,#EstallaElDolar el kirchnerismo compra dólares con los billetes que imprime y lo hace subir. Son unos Hijos de Puta.El peronismo hace el saqueo del banco central como siempre.,
2020-04-14 22:38:28,Cuando van presos los del saqueo PRO?,
2020-04-14 22:37:02,"Ahora quieren imponer el miedo a postear palabras que les molesta para un control total de la población.Insitación a la violencia: saqueoSer nacionalista: ""jovenes idealistas""",
2020-04-14 22:36:07,Como el asunto es irritante por naturaleza digamos una sola cosa sobre cyberpatrullaje: la verosimilitud de la hipotética amenaza define la legitimidad de la reacción represiva. A priori el supuesto tuit de un grupo terrorista islámico es inverosimil. Una incitación al saqueo no,
2020-04-14 22:35:15,"RT @Dany98456340: Noticias (SAQUEO) dicen los  resentidos liberando odio contenido, vos crees Que estos Parasitos del gobierno anterior qui…",
2020-04-14 22:34:50,"Noticias (SAQUEO) dicen los  resentidos liberando odio contenido, vos crees Que estos Parasitos del gobierno anterior quieren ayudar al pais, o desean que @alferdez le salga todo mal, con la pandemia y la economia https://t.co/T0J2eu9GGV",
2020-04-14 22:34:48,"¿Donde está el peronchozurdaje que proclamaba ""no a los fondos buitre""? Ah, sí,  militando el #saqueo de la sociedad argentina. #DolarA100 #ElPeorGobiernoDeLaHistoria https://t.co/pNQruMK0Do",
2020-04-14 22:34:19,Por ese twitt lo agarraron a uno? Por decir Saqueo????,
2020-04-14 22:33:58,"RT @Castelopio: No estoy llorando, me entró un saqueo en el ojo.",
2020-04-14 22:33:05,"No estoy llorando, me entró un saqueo en el ojo.",
2020-04-14 22:32:56,"che, no digan más #saqueo porque se les enciende la alarma a cada rato a los de  #ciberpatrullaje 😂😂",
2020-04-14 22:32:02,A mi  sexy camisolín  le hice  un #saqueo   por dos gomitas pedorras para mi barbijo. https://t.co/eb1Hd0KhBA,
2020-04-14 22:31:40,¿Se acuerdan cuando los partidarios de #ElPeorGobiernoDeLaHistoria que hoy hace #ciberpatrullaje del humor social se quejaban porque se iniciaban acciones legales contra quienes llamaban a asesinar a la hija del presidente? Que #saqueo moral ¿no? #CiberpatrullameEsta #Fascistas. https://t.co/FZrvN7DqDU,
2020-04-14 22:31:39,RT @Adi_ct0: Harry Potter y el saqueo filosofalHarry Potter y el saqueo secretoHarry Potter y el saqueo de AzkabánHarry Potter y el saqu…,
2020-04-14 22:31:25,Pero me dejan decir que hay #saqueo en el conurbano? Estoy haciendo apología de la verdad.#QuedateEnTuCelda#TwitterComunista https://t.co/J0V0znCpb2,
2020-04-14 22:30:58,mira si te van a meter preso por escribir la palabra saqueo siendo twitter la red social menos seria del mundo qn evalua eso un viejo de 80 años actualizate hermano,
2020-04-14 22:30:25,"Si el 41 % ,  escribe SAQUEO, nos armaran causas a todos ? #volvieronpeores#14Abril #CuarentenaObligatoria",
2020-04-14 22:29:56,"Oia, no se puede decir saqueo?",
2020-04-14 22:29:50,"@DrMusicologo Saqueo legal, en la patronal! una canción que diga",
2020-04-14 22:29:40,@Bendernautaok me puse la gucci con un short de naik buzo cadena toy que saqueo (?),
2020-04-14 22:29:26,#NiDespidosNiRebajasSalariales #EstallaElDolar #TwitterComunista #SAQUEO volvieron las tendencias.,
2020-04-14 22:29:09,No recuerdo si saqueo no la basura🤔,
2020-04-14 22:28:40,jaja cómo vas a justificar meter en cana a uno porque twitteó “saqueo”.,
2020-04-14 22:28:30,"Los políticos son tan bosta que la repuesta del presidente sería: ""estimada médica, tiene razón, su sueldo se aumentará 1000 %, nunca tuve en cuenta que daba todo de sí misma, casi como lo hago yo"". Y el sorete se aumenta un proporcional para que no le pise los talones"". #saqueo",
2020-04-14 22:27:49,Genio #SAQUEO https://t.co/XSxPaSgwuZ,
2020-04-14 22:27:43,"Parece que te pueden abrir una causa judicial por incluir la palabra saqueo en un Twitt. No es momento de hacer chistes, por favor no incluyan la palabra #saqueo en Twitter. Seamos responsables, no hay que hacer saqueo, hay que respetar la propiedad privada",
2020-04-14 22:27:43,La policía sacada amenazando a los colegas de @canal26noticias por hacer su trabajo y un pibe de 21 con una causa penal y posible prisión de 2 a 6 años por tuitear la palabra “saqueo”. Abusos inadmisibles del estado de excepción cuarentennial. https://t.co/qKlwlIXLbj,
2020-04-14 22:27:37,Yo saqueoTu saqueasEl saqueaNosotros saquiamosVosotros saquiaisEllos te persiguen,
2020-04-14 22:27:18,El peor #saqueo es el que hace el estado en manos de #ElPeorGobiernoDeLaHistoria a través del #corralito y el #DolarA100,
2020-04-14 22:27:10,RT @mcp1968: @tanoproductor See.... toda la TV es un SAQUEO.,
2020-04-14 22:26:59,jakdjsja pq es tendencia saqueo se viene los juegos del hambre argentina de quien me hago aliado,
2020-04-14 22:26:52,"#twittercomunista  #TwitterCensura #ciberpatrullaje Naaa...no jodan che...Gobierno más democrático que los K...no se consigue!! Ah, me olvidé....#saqueo https://t.co/9tqHQ9gu0V",
2020-04-14 22:26:45,@elcomandantesup @Solanopo Lo del saqueo estuvo de más,
2020-04-14 22:26:37,Yo tuve un novio que cada vez que venia hacía un #saqueo  de mi heladera y billetera.,
2020-04-14 22:26:31,"Están vendiendo deuda de ANSES para frenar la escalada del dólar. Es decir, el gobierno de Alberto Fernández está sacándole plata a los jubilados para sostener lo poco que queda en la economía. Señores, el saqueo del Kirchnerismo ha empezado. Sálvese quien pueda.",
2020-04-14 22:26:12,@tanoproductor See.... toda la TV es un SAQUEO.,
